id,organizationId,name,description,dimension,priority,adoptionRate,behaviorCount,createdAt,updatedAt
d449bd01-6ee9-4256-8953-2f365e540c05,d69f95b5-d0f9-49ad-9d45-42f7007be44f,Excellence,Embrace excellence across the organization,Team,1,41.4,92,2024-12-14T20:33:44.904429,2025-11-17T20:33:44.904432
377d1ed2-3923-42cd-bb9b-18039b69bb05,d69f95b5-d0f9-49ad-9d45-42f7007be44f,Sustainability,Foster sustainability across the organization,Individual,3,61.5,340,2025-02-08T20:33:44.904443,2025-11-17T20:33:44.904446
90024dae-99c0-436f-9e37-420fe039682f,d69f95b5-d0f9-49ad-9d45-42f7007be44f,Customer Focus,Drive customer focus across the organization,Individual,3,41.0,207,2025-06-20T20:33:44.904465,2025-11-17T20:33:44.904467
da357480-0b24-48d4-8c56-b8871fcb15b6,d69f95b5-d0f9-49ad-9d45-42f7007be44f,Agility,Champion agility across the organization,Organizational,3,52.1,459,2025-02-13T20:33:44.904475,2025-11-17T20:33:44.904477
d75b9cf6-b506-422f-92f4-f42610c8f5b7,d69f95b5-d0f9-49ad-9d45-42f7007be44f,Collaboration,Enable collaboration across the organization,Team,3,63.1,121,2025-01-23T20:33:44.904485,2025-11-17T20:33:44.904487
a3a92537-aecc-4aec-9797-87815be7e126,d69f95b5-d0f9-49ad-9d45-42f7007be44f,Empowerment,Pursue empowerment across the organization,Organizational,2,64.1,432,2025-04-09T20:33:44.904495,2025-11-17T20:33:44.904497
560404bc-d89d-452b-8d24-6f3d38b797b3,d69f95b5-d0f9-49ad-9d45-42f7007be44f,Diversity,Pursue diversity across the organization,Organizational,5,49.1,194,2025-06-20T20:33:44.904505,2025-11-17T20:33:44.904507
ef9db842-9c84-40b5-86c1-6d7d27e3c8d7,403d4034-bfa2-4963-98e9-e7c9f9799498,Accountability,Embrace accountability across the organization,Team,1,90.9,179,2025-04-07T20:33:44.921810,2025-11-17T20:33:44.921812
702b92a5-2b2d-4b3f-90b0-d5c87250f29a,403d4034-bfa2-4963-98e9-e7c9f9799498,Diversity,Champion diversity across the organization,Team,5,44.3,372,2024-12-06T20:33:44.921820,2025-11-17T20:33:44.921822
0f243d13-9918-49fe-9fea-53fe4ac26790,403d4034-bfa2-4963-98e9-e7c9f9799498,Innovation,Foster innovation across the organization,Individual,4,72.0,271,2025-05-21T20:33:44.921830,2025-11-17T20:33:44.921832
2ebc19f2-6c22-4b86-92bb-6687a8eef580,403d4034-bfa2-4963-98e9-e7c9f9799498,Empowerment,Cultivate empowerment across the organization,Individual,4,40.3,279,2025-03-27T20:33:44.921839,2025-11-17T20:33:44.921841
4ba65904-67cd-410f-be62-42d2d51521eb,403d4034-bfa2-4963-98e9-e7c9f9799498,Integrity,Enable integrity across the organization,Team,1,70.5,379,2025-03-20T20:33:44.921848,2025-11-17T20:33:44.921850
56f0e215-d7c1-42ac-8a0b-502d883e18b2,403d4034-bfa2-4963-98e9-e7c9f9799498,Transparency,Cultivate transparency across the organization,Organizational,5,90.6,139,2025-06-21T20:33:44.921859,2025-11-17T20:33:44.921861
0a5cc3dd-da3a-46bf-90f2-e5edff69ddbd,403d4034-bfa2-4963-98e9-e7c9f9799498,Respect,Enable respect across the organization,Organizational,2,84.8,58,2025-03-19T20:33:44.921873,2025-11-17T20:33:44.921874
1038edfb-dbb9-4078-91a3-ef7a2fde44e4,403d4034-bfa2-4963-98e9-e7c9f9799498,Excellence,Champion excellence across the organization,Team,4,52.8,394,2024-12-06T20:33:44.921881,2025-11-17T20:33:44.921883
eb247bfd-32ad-47c2-a816-bc80be5a6568,403d4034-bfa2-4963-98e9-e7c9f9799498,Collaboration,Drive collaboration across the organization,Individual,2,93.8,402,2024-11-17T20:33:44.921889,2025-11-17T20:33:44.921891
7082de8a-9bf9-4965-95a1-71f87c45cc03,2bf694d5-e059-40ae-bce2-c4a09cabf37f,Collaboration,Drive collaboration across the organization,Individual,3,54.7,151,2025-02-03T20:33:44.938314,2025-11-17T20:33:44.938318
dbc124c7-87fb-42fa-8939-545c0c6acb80,2bf694d5-e059-40ae-bce2-c4a09cabf37f,Agility,Embrace agility across the organization,Individual,1,44.5,113,2025-07-03T20:33:44.938328,2025-11-17T20:33:44.938330
88effc5f-1dbb-4c5a-a1ef-7697eb2d075d,2bf694d5-e059-40ae-bce2-c4a09cabf37f,Sustainability,Enable sustainability across the organization,Organizational,1,41.3,336,2025-02-12T20:33:44.938337,2025-11-17T20:33:44.938339
9ede3d45-3ae3-4900-a070-dd66b3ed61f1,2bf694d5-e059-40ae-bce2-c4a09cabf37f,Diversity,Cultivate diversity across the organization,Organizational,2,82.9,138,2025-08-13T20:33:44.938346,2025-11-17T20:33:44.938348
bac44ce7-caaa-493c-b0ba-66d4b2169d2c,2bf694d5-e059-40ae-bce2-c4a09cabf37f,Empowerment,Create empowerment across the organization,Team,2,85.6,210,2025-03-14T20:33:44.938354,2025-11-17T20:33:44.938356
3c417ee9-952d-4c00-af68-ae5badb1f876,f929e9e8-cadb-42c6-97da-cbfb83e04b1c,Collaboration,Drive collaboration across the organization,Organizational,4,84.2,115,2025-06-04T20:33:44.957398,2025-11-17T20:33:44.957400
a71820fc-a7d1-45ea-bd49-170cb3805d36,f929e9e8-cadb-42c6-97da-cbfb83e04b1c,Empowerment,Build empowerment across the organization,Team,5,87.0,441,2025-08-06T20:33:44.957408,2025-11-17T20:33:44.957410
f869210a-3f54-4859-a761-9ada2cc52a7a,f929e9e8-cadb-42c6-97da-cbfb83e04b1c,Diversity,Create diversity across the organization,Individual,5,72.4,322,2025-02-10T20:33:44.957417,2025-11-17T20:33:44.957418
430dd78a-3e93-46df-b1bc-15fa0a8717a4,f929e9e8-cadb-42c6-97da-cbfb83e04b1c,Customer Focus,Build customer focus across the organization,Team,3,60.6,456,2025-01-22T20:33:44.957425,2025-11-17T20:33:44.957427
edccec6b-e881-4899-8e30-c1d5683ae8ee,f929e9e8-cadb-42c6-97da-cbfb83e04b1c,Agility,Create agility across the organization,Organizational,5,58.3,172,2025-04-02T20:33:44.957433,2025-11-17T20:33:44.957436
90ab1d44-994f-431f-b60b-a49a7da93987,f929e9e8-cadb-42c6-97da-cbfb83e04b1c,Integrity,Embrace integrity across the organization,Individual,5,85.2,231,2025-05-29T20:33:44.957445,2025-11-17T20:33:44.957447
5d3e38c1-fa0e-452c-820d-be9db671b55c,f929e9e8-cadb-42c6-97da-cbfb83e04b1c,Respect,Embrace respect across the organization,Individual,2,73.2,134,2025-05-17T20:33:44.957457,2025-11-17T20:33:44.957459
4ed01acc-78fb-4104-9792-885df886a5a5,f929e9e8-cadb-42c6-97da-cbfb83e04b1c,Sustainability,Foster sustainability across the organization,Team,4,49.1,341,2025-05-24T20:33:44.957466,2025-11-17T20:33:44.957467
e54257d4-076d-4057-b0be-60516644a534,a72d731d-4bfb-4eff-b763-654017270de8,Sustainability,Embrace sustainability across the organization,Individual,1,87.8,319,2025-06-26T20:33:44.987915,2025-11-17T20:33:44.987919
4ccdfdbe-4141-4221-b87a-4c6741bde2ee,a72d731d-4bfb-4eff-b763-654017270de8,Agility,Pursue agility across the organization,Organizational,1,76.1,150,2025-06-13T20:33:44.987928,2025-11-17T20:33:44.987930
e3fd18b3-bf4d-4e42-a49e-13c37dcde447,a72d731d-4bfb-4eff-b763-654017270de8,Transparency,Foster transparency across the organization,Team,4,58.0,61,2025-07-08T20:33:44.987939,2025-11-17T20:33:44.987941
ca4a0902-edb3-485b-a6a9-5e8db1efd68b,a72d731d-4bfb-4eff-b763-654017270de8,Customer Focus,Embrace customer focus across the organization,Organizational,3,91.7,187,2025-07-09T20:33:44.987949,2025-11-17T20:33:44.987950
312c3abb-bf8d-43dc-9a14-ebf4c08c316a,a72d731d-4bfb-4eff-b763-654017270de8,Diversity,Champion diversity across the organization,Team,5,86.4,121,2025-05-14T20:33:44.987966,2025-11-17T20:33:44.987969
961b7264-c8ed-4db9-8340-1a35fecba386,a72d731d-4bfb-4eff-b763-654017270de8,Integrity,Cultivate integrity across the organization,Organizational,2,68.8,67,2024-12-24T20:33:44.987987,2025-11-17T20:33:44.987989
95c15ff8-43d0-4543-8725-42343dcfb2b6,08c331d1-f2ae-4899-9820-a4c51c555c0e,Excellence,Create excellence across the organization,Individual,4,93.2,301,2025-01-01T20:33:45.018988,2025-11-17T20:33:45.018991
1f235db8-c941-4e95-8d45-059ec7e72faa,08c331d1-f2ae-4899-9820-a4c51c555c0e,Diversity,Create diversity across the organization,Individual,1,86.6,454,2025-05-29T20:33:45.019000,2025-11-17T20:33:45.019002
e837c610-5fdc-4dd6-9bd9-ed118d26dc62,08c331d1-f2ae-4899-9820-a4c51c555c0e,Sustainability,Pursue sustainability across the organization,Individual,3,53.5,47,2025-01-15T20:33:45.019011,2025-11-17T20:33:45.019013
a9142940-2f61-4dad-b398-4c40145b9cb9,08c331d1-f2ae-4899-9820-a4c51c555c0e,Transparency,Foster transparency across the organization,Individual,5,85.4,177,2025-03-06T20:33:45.019021,2025-11-17T20:33:45.019023
37ce1b79-85f5-4cc4-b83b-77737cafd083,08c331d1-f2ae-4899-9820-a4c51c555c0e,Customer Focus,Enable customer focus across the organization,Team,4,61.1,317,2025-02-22T20:33:45.019031,2025-11-17T20:33:45.019033
d3d9dba8-fe13-40cb-9f07-dead34ea9732,08c331d1-f2ae-4899-9820-a4c51c555c0e,Empowerment,Demonstrate empowerment across the organization,Team,1,90.0,241,2025-03-10T20:33:45.019046,2025-11-17T20:33:45.019048
75eed783-c640-4500-8af4-3fdcfd4f2b48,08c331d1-f2ae-4899-9820-a4c51c555c0e,Agility,Drive agility across the organization,Team,1,64.9,440,2024-12-01T20:33:45.019056,2025-11-17T20:33:45.019058
24b12f30-9993-4c66-93e3-b5274438eca9,cc7e759f-bd14-4a0e-af00-97f69c312cf6,Collaboration,Build collaboration across the organization,Individual,1,43.4,227,2025-05-29T20:33:45.062471,2025-11-17T20:33:45.062474
40658c72-04ac-4d74-81a7-8ce5fb0c4386,cc7e759f-bd14-4a0e-af00-97f69c312cf6,Customer Focus,Pursue customer focus across the organization,Individual,4,84.0,138,2025-04-01T20:33:45.062485,2025-11-17T20:33:45.062487
e5fb8217-8127-497e-9f13-b23ec034c42e,cc7e759f-bd14-4a0e-af00-97f69c312cf6,Excellence,Drive excellence across the organization,Individual,1,87.0,341,2024-12-28T20:33:45.062495,2025-11-17T20:33:45.062497
4c17307e-f339-4c2e-83c6-e3cf895a899f,cc7e759f-bd14-4a0e-af00-97f69c312cf6,Agility,Enable agility across the organization,Individual,5,42.5,69,2025-01-04T20:33:45.062506,2025-11-17T20:33:45.062510
7e15a9d8-1c6e-4006-9155-fdfcd5b77dbd,cc7e759f-bd14-4a0e-af00-97f69c312cf6,Empowerment,Pursue empowerment across the organization,Individual,4,47.9,283,2025-04-14T20:33:45.062519,2025-11-17T20:33:45.062521
5f98573a-dd8b-45a7-85c2-af0cabf56afb,cc7e759f-bd14-4a0e-af00-97f69c312cf6,Respect,Demonstrate respect across the organization,Organizational,5,53.0,182,2025-06-20T20:33:45.062542,2025-11-17T20:33:45.062544
f9029305-b616-4caf-91aa-982cb30dc183,f8497bdf-63ea-4838-a2c7-d5ee50fa698f,Agility,Create agility across the organization,Team,3,87.6,471,2025-06-25T20:33:45.081031,2025-11-17T20:33:45.081033
4d13e4b0-f485-4dbf-b1fe-a02d166bde75,f8497bdf-63ea-4838-a2c7-d5ee50fa698f,Excellence,Champion excellence across the organization,Individual,4,88.5,146,2025-05-15T20:33:45.081043,2025-11-17T20:33:45.081045
19a6d813-e46d-4049-84f6-6a61055d0e49,f8497bdf-63ea-4838-a2c7-d5ee50fa698f,Diversity,Embrace diversity across the organization,Team,2,73.4,95,2025-03-29T20:33:45.081052,2025-11-17T20:33:45.081054
93cbbd6c-7dfc-4d0e-888b-4399ae723094,f8497bdf-63ea-4838-a2c7-d5ee50fa698f,Customer Focus,Champion customer focus across the organization,Individual,1,91.3,56,2024-12-10T20:33:45.081060,2025-11-17T20:33:45.081062
73fe31ab-2b7c-468c-9091-d7d7e2e13fe6,f8497bdf-63ea-4838-a2c7-d5ee50fa698f,Transparency,Foster transparency across the organization,Individual,3,79.7,44,2025-03-21T20:33:45.081071,2025-11-17T20:33:45.081073
6ca7d8d3-e6b5-48dc-9436-9028a284064d,f8497bdf-63ea-4838-a2c7-d5ee50fa698f,Respect,Embrace respect across the organization,Organizational,2,91.2,66,2025-03-02T20:33:45.081082,2025-11-17T20:33:45.081084
c352f409-31d1-417e-9df4-71aad9c84e28,f8497bdf-63ea-4838-a2c7-d5ee50fa698f,Accountability,Champion accountability across the organization,Team,2,80.1,424,2025-04-23T20:33:45.081091,2025-11-17T20:33:45.081092
f5de70f1-1776-4c6b-a7ab-772db2a5253a,f8497bdf-63ea-4838-a2c7-d5ee50fa698f,Innovation,Create innovation across the organization,Individual,1,89.1,407,2025-01-12T20:33:45.081099,2025-11-17T20:33:45.081101
24f77ae8-379e-4ba1-aa05-2dcabbf63d8e,027af966-b16a-430f-b0a8-b4f7de265c2b,Innovation,Pursue innovation across the organization,Individual,4,91.1,125,2025-04-23T20:33:45.094851,2025-11-17T20:33:45.094853
a48a395d-e022-4d03-ba21-07fc31bf994d,027af966-b16a-430f-b0a8-b4f7de265c2b,Customer Focus,Create customer focus across the organization,Organizational,2,49.9,346,2025-08-09T20:33:45.094861,2025-11-17T20:33:45.094863
63636707-2afb-41a1-a213-5d468ef79aa2,027af966-b16a-430f-b0a8-b4f7de265c2b,Sustainability,Create sustainability across the organization,Individual,4,86.1,131,2025-06-23T20:33:45.094870,2025-11-17T20:33:45.094872
6dd89796-9c66-4731-b3dc-e515b3ba5cc7,027af966-b16a-430f-b0a8-b4f7de265c2b,Respect,Foster respect across the organization,Organizational,3,94.7,94,2025-01-12T20:33:45.094878,2025-11-17T20:33:45.094880
d3afb17e-5917-42b6-9e30-f9de56d8cb35,027af966-b16a-430f-b0a8-b4f7de265c2b,Accountability,Demonstrate accountability across the organization,Team,5,86.9,409,2025-07-25T20:33:45.094886,2025-11-17T20:33:45.094888
4ecfcc19-538d-473b-9083-51a9fea2dde6,027af966-b16a-430f-b0a8-b4f7de265c2b,Excellence,Pursue excellence across the organization,Individual,1,50.7,185,2025-07-20T20:33:45.094899,2025-11-17T20:33:45.094901
d46f6415-22cf-4b8b-8cd4-3990ccb44c21,027af966-b16a-430f-b0a8-b4f7de265c2b,Diversity,Foster diversity across the organization,Organizational,4,83.3,24,2025-06-21T20:33:45.094907,2025-11-17T20:33:45.094909
84232d9f-657f-42fc-b448-b132cc0a6139,027af966-b16a-430f-b0a8-b4f7de265c2b,Transparency,Champion transparency across the organization,Team,3,42.4,221,2025-05-20T20:33:45.094918,2025-11-17T20:33:45.094920
26417fd0-bd45-4686-add7-43d66aa526bd,55f6554c-55d0-4fbf-8743-1e0539f0f818,Agility,Build agility across the organization,Individual,2,64.4,39,2025-08-13T20:33:45.123481,2025-11-17T20:33:45.123484
b05e1a57-bf9c-426b-9f02-966ef40cc730,55f6554c-55d0-4fbf-8743-1e0539f0f818,Customer Focus,Pursue customer focus across the organization,Individual,2,56.1,78,2025-02-08T20:33:45.123492,2025-11-17T20:33:45.123494
5baa0e82-e057-474d-a587-6a42ddf9915e,55f6554c-55d0-4fbf-8743-1e0539f0f818,Collaboration,Create collaboration across the organization,Team,3,55.2,121,2025-02-19T20:33:45.123501,2025-11-17T20:33:45.123503
f450fb02-1d91-4309-967b-3b813fa91d32,55f6554c-55d0-4fbf-8743-1e0539f0f818,Integrity,Build integrity across the organization,Organizational,3,41.9,384,2025-05-08T20:33:45.123513,2025-11-17T20:33:45.123515
f3f060b9-5fc8-4519-a3cd-361562de56c9,55f6554c-55d0-4fbf-8743-1e0539f0f818,Excellence,Pursue excellence across the organization,Team,5,63.0,500,2025-05-10T20:33:45.123523,2025-11-17T20:33:45.123525
1ea8580d-985e-4c97-9401-cda757f422a0,55f6554c-55d0-4fbf-8743-1e0539f0f818,Diversity,Drive diversity across the organization,Organizational,1,58.7,192,2025-01-01T20:33:45.123534,2025-11-17T20:33:45.123536
186bd87a-8cda-4090-9170-7e8bede36f90,55f6554c-55d0-4fbf-8743-1e0539f0f818,Transparency,Pursue transparency across the organization,Organizational,1,66.1,251,2025-05-04T20:33:45.123543,2025-11-17T20:33:45.123545
28408841-c0bd-45b6-941e-13eb339573bf,55f6554c-55d0-4fbf-8743-1e0539f0f818,Sustainability,Champion sustainability across the organization,Individual,2,51.5,327,2025-07-25T20:33:45.123551,2025-11-17T20:33:45.123553
c7dea2ff-af66-4c37-a7d5-ff11fde7e39f,ff7b8e4e-92e3-43db-96e7-988a8e07effe,Sustainability,Enable sustainability across the organization,Individual,1,56.2,326,2025-05-03T20:33:45.155850,2025-11-17T20:33:45.155852
e519106c-c7b9-4ab9-825c-1b4802a3ca3a,ff7b8e4e-92e3-43db-96e7-988a8e07effe,Integrity,Demonstrate integrity across the organization,Team,2,91.5,49,2025-03-28T20:33:45.155860,2025-11-17T20:33:45.155863
f5037ddc-5648-4ec0-bc7e-1d667e0517dd,ff7b8e4e-92e3-43db-96e7-988a8e07effe,Accountability,Pursue accountability across the organization,Individual,3,51.3,184,2025-03-18T20:33:45.155870,2025-11-17T20:33:45.155872
83345aa1-57a5-4dcd-afc2-0e930e464e90,ff7b8e4e-92e3-43db-96e7-988a8e07effe,Agility,Enable agility across the organization,Individual,5,88.5,38,2025-01-14T20:33:45.155878,2025-11-17T20:33:45.155884
8df3538c-ccd1-4ee3-ba70-723184490813,ff7b8e4e-92e3-43db-96e7-988a8e07effe,Excellence,Create excellence across the organization,Team,1,57.3,299,2025-04-24T20:33:45.155892,2025-11-17T20:33:45.155894
e7f786e2-1a98-4031-bf5a-cbdabb9747cf,ff7b8e4e-92e3-43db-96e7-988a8e07effe,Customer Focus,Foster customer focus across the organization,Organizational,5,78.7,70,2024-12-09T20:33:45.155906,2025-11-17T20:33:45.155908
d0c7d8e1-8f3b-4715-a54b-e7156d02c0cb,33eba272-53ed-420f-9c57-0b4cc7e20db6,Integrity,Pursue integrity across the organization,Organizational,3,50.8,163,2025-04-13T20:33:45.177618,2025-11-17T20:33:45.177621
122a55b4-3030-435d-a2f2-2f8947ffc792,33eba272-53ed-420f-9c57-0b4cc7e20db6,Diversity,Pursue diversity across the organization,Organizational,5,71.3,98,2025-01-06T20:33:45.177628,2025-11-17T20:33:45.177631
65bc0c4a-6992-45f5-b478-b246d363d77d,33eba272-53ed-420f-9c57-0b4cc7e20db6,Empowerment,Enable empowerment across the organization,Organizational,1,56.8,306,2025-01-22T20:33:45.177638,2025-11-17T20:33:45.177642
3b652c51-2a9a-4424-8877-cf2e4b5a68b9,33eba272-53ed-420f-9c57-0b4cc7e20db6,Excellence,Build excellence across the organization,Individual,2,91.9,166,2025-05-31T20:33:45.177648,2025-11-17T20:33:45.177650
11a635da-0e66-4922-90af-949dfe585387,33eba272-53ed-420f-9c57-0b4cc7e20db6,Customer Focus,Foster customer focus across the organization,Individual,1,45.8,129,2025-06-13T20:33:45.177657,2025-11-17T20:33:45.177659
56f94574-bfa8-4526-a788-129762169068,33eba272-53ed-420f-9c57-0b4cc7e20db6,Collaboration,Build collaboration across the organization,Individual,1,76.5,54,2025-01-06T20:33:45.177676,2025-11-17T20:33:45.177678
cc7f47eb-229d-463f-9e77-55caeb683774,f34c2c97-575b-493e-b555-137383e5a6ee,Integrity,Build integrity across the organization,Individual,4,40.4,113,2025-07-18T20:33:45.201306,2025-11-17T20:33:45.201309
63172910-8b5a-41e4-a05f-322ff1c51c5d,f34c2c97-575b-493e-b555-137383e5a6ee,Customer Focus,Cultivate customer focus across the organization,Individual,2,92.4,207,2024-12-21T20:33:45.201317,2025-11-17T20:33:45.201319
a101ba15-dda5-4605-987b-2c94c470d70b,f34c2c97-575b-493e-b555-137383e5a6ee,Empowerment,Enable empowerment across the organization,Individual,4,43.7,413,2025-01-10T20:33:45.201326,2025-11-17T20:33:45.201328
5f509bec-2d54-44c3-8ab8-c955725c4fcd,f34c2c97-575b-493e-b555-137383e5a6ee,Agility,Embrace agility across the organization,Team,1,42.9,351,2025-03-17T20:33:45.201335,2025-11-17T20:33:45.201337
6312db22-8c47-49ee-bc6d-9826f87a5c81,f34c2c97-575b-493e-b555-137383e5a6ee,Respect,Foster respect across the organization,Individual,4,87.3,485,2025-08-09T20:33:45.201347,2025-11-17T20:33:45.201349
a1856817-6add-44f6-adcb-4017e0d9898a,f34c2c97-575b-493e-b555-137383e5a6ee,Diversity,Champion diversity across the organization,Team,3,40.4,265,2025-06-06T20:33:45.201358,2025-11-17T20:33:45.201360
613f9384-dc4f-41c3-a231-638243aaafca,f34c2c97-575b-493e-b555-137383e5a6ee,Transparency,Foster transparency across the organization,Organizational,1,59.3,199,2025-01-19T20:33:45.201366,2025-11-17T20:33:45.201368
d40c0a02-4762-4242-8653-51e76adf8862,f34c2c97-575b-493e-b555-137383e5a6ee,Accountability,Create accountability across the organization,Individual,5,77.1,36,2025-02-05T20:33:45.201374,2025-11-17T20:33:45.201376
560ae17c-2ca6-460b-9a1b-1c1bb75b01a1,052e496c-138d-4d9f-8c6d-bb749aca23ea,Accountability,Cultivate accountability across the organization,Team,2,81.8,59,2025-04-19T20:33:45.237211,2025-11-17T20:33:45.237214
ca8dd5f6-d71c-4121-b5a5-88d2588e023e,052e496c-138d-4d9f-8c6d-bb749aca23ea,Integrity,Create integrity across the organization,Organizational,4,43.3,186,2025-04-03T20:33:45.237222,2025-11-17T20:33:45.237224
fc65676a-794d-438c-9b5e-b09cbbe2eb42,052e496c-138d-4d9f-8c6d-bb749aca23ea,Empowerment,Build empowerment across the organization,Organizational,3,46.0,310,2024-12-31T20:33:45.237233,2025-11-17T20:33:45.237235
43b75cbf-2419-4996-b697-0687a0794f9d,052e496c-138d-4d9f-8c6d-bb749aca23ea,Collaboration,Create collaboration across the organization,Team,5,66.6,439,2025-07-17T20:33:45.237241,2025-11-17T20:33:45.237243
c5537da9-f4a8-4ed3-bcfe-52efcb31c67f,052e496c-138d-4d9f-8c6d-bb749aca23ea,Respect,Demonstrate respect across the organization,Individual,5,92.3,113,2025-01-08T20:33:45.237250,2025-11-17T20:33:45.237252
2ecd8a20-fe3c-40cd-a758-e91424102df0,052e496c-138d-4d9f-8c6d-bb749aca23ea,Diversity,Enable diversity across the organization,Organizational,3,92.9,89,2025-04-29T20:33:45.237266,2025-11-17T20:33:45.237268
07624534-37c5-4a83-b97f-bd2fb8536d13,052e496c-138d-4d9f-8c6d-bb749aca23ea,Transparency,Foster transparency across the organization,Individual,4,56.4,196,2025-07-29T20:33:45.237275,2025-11-17T20:33:45.237277
9e3a2ff7-ac74-4b79-85fa-394e3af6150f,052e496c-138d-4d9f-8c6d-bb749aca23ea,Sustainability,Pursue sustainability across the organization,Organizational,1,69.7,129,2025-02-28T20:33:45.237283,2025-11-17T20:33:45.237285
4fb533bf-b5a3-4319-b802-2400a884b6c9,052e496c-138d-4d9f-8c6d-bb749aca23ea,Agility,Embrace agility across the organization,Individual,2,82.8,88,2024-11-19T20:33:45.237291,2025-11-17T20:33:45.237295
7e565f02-a38c-4fdc-8936-b15260b618ce,0a759a54-93ca-4a16-ad26-fe19f4ef92b8,Excellence,Drive excellence across the organization,Individual,5,50.3,76,2025-08-05T20:33:45.266678,2025-11-17T20:33:45.266680
0e30b2c9-9865-4364-94d6-47cb25ed7c9c,0a759a54-93ca-4a16-ad26-fe19f4ef92b8,Empowerment,Drive empowerment across the organization,Individual,3,49.5,114,2024-12-20T20:33:45.266691,2025-11-17T20:33:45.266693
17dfd97f-996b-4198-9874-cebf365e05d7,0a759a54-93ca-4a16-ad26-fe19f4ef92b8,Agility,Pursue agility across the organization,Organizational,5,77.9,286,2025-05-17T20:33:45.266700,2025-11-17T20:33:45.266702
b9cdca22-6a89-4fa1-91c0-46e3b0a3b092,0a759a54-93ca-4a16-ad26-fe19f4ef92b8,Sustainability,Champion sustainability across the organization,Organizational,2,75.4,423,2025-03-28T20:33:45.266709,2025-11-17T20:33:45.266711
f91b0e55-ea53-40d4-a26e-2ac52cf91bee,0a759a54-93ca-4a16-ad26-fe19f4ef92b8,Respect,Pursue respect across the organization,Individual,1,59.2,391,2025-06-26T20:33:45.266718,2025-11-17T20:33:45.266719
5f43e8b3-d376-4521-a2ec-5d02b0c0b316,0a759a54-93ca-4a16-ad26-fe19f4ef92b8,Diversity,Build diversity across the organization,Individual,1,50.0,89,2024-12-23T20:33:45.266730,2025-11-17T20:33:45.266732
8e3e5b34-5128-4315-acf8-f727316cb1b6,0a759a54-93ca-4a16-ad26-fe19f4ef92b8,Transparency,Create transparency across the organization,Individual,1,81.2,218,2025-05-16T20:33:45.266738,2025-11-17T20:33:45.266740
59c52bf6-d811-4554-b560-cf3a712ce28a,0a759a54-93ca-4a16-ad26-fe19f4ef92b8,Integrity,Champion integrity across the organization,Individual,5,86.2,353,2025-03-15T20:33:45.266746,2025-11-17T20:33:45.266748
be5b5023-8659-4a4b-9e1c-326097cb6346,0a759a54-93ca-4a16-ad26-fe19f4ef92b8,Collaboration,Pursue collaboration across the organization,Team,5,66.6,223,2025-08-19T20:33:45.266754,2025-11-17T20:33:45.266756
800544c7-c708-4ffc-b1ad-e8153c0e2be8,59967385-3216-4557-ac57-be74c8e88c10,Customer Focus,Create customer focus across the organization,Individual,4,68.4,427,2024-12-05T20:33:45.293476,2025-11-17T20:33:45.293479
5fdf5ecf-f0f0-4ecc-a923-41608264ae32,59967385-3216-4557-ac57-be74c8e88c10,Accountability,Cultivate accountability across the organization,Team,3,80.9,265,2025-07-19T20:33:45.293488,2025-11-17T20:33:45.293490
22fdb8f1-1f03-4a5e-81ab-496f1d0ae442,59967385-3216-4557-ac57-be74c8e88c10,Diversity,Drive diversity across the organization,Individual,3,85.8,63,2025-01-15T20:33:45.293497,2025-11-17T20:33:45.293499
71e5d332-27b4-4f4c-b05b-aca3dc3d1595,59967385-3216-4557-ac57-be74c8e88c10,Innovation,Enable innovation across the organization,Team,2,47.2,334,2025-03-17T20:33:45.293510,2025-11-17T20:33:45.293512
44638c7b-1dc5-4ddd-ab85-0f26f7f6e6d1,59967385-3216-4557-ac57-be74c8e88c10,Agility,Create agility across the organization,Organizational,1,82.6,196,2024-12-11T20:33:45.293519,2025-11-17T20:33:45.293521
8071f69d-d356-44fc-8d9c-bd5b9311a359,59967385-3216-4557-ac57-be74c8e88c10,Transparency,Build transparency across the organization,Individual,2,54.1,402,2025-07-08T20:33:45.293533,2025-11-17T20:33:45.293535
c27ba9f4-e9d2-4444-b531-0607f18640ed,dc1aa6c7-7ecf-4639-b748-71fd2c96f958,Customer Focus,Embrace customer focus across the organization,Individual,4,71.6,75,2025-06-10T20:33:45.308276,2025-11-17T20:33:45.308278
906b9f97-5dd8-4d50-93b0-f22ed5b33108,dc1aa6c7-7ecf-4639-b748-71fd2c96f958,Innovation,Champion innovation across the organization,Team,1,94.5,93,2025-05-30T20:33:45.308287,2025-11-17T20:33:45.308289
9a4e21de-5930-4b3f-ba1f-60ab9b1ab9a6,dc1aa6c7-7ecf-4639-b748-71fd2c96f958,Diversity,Create diversity across the organization,Individual,3,46.7,66,2025-03-01T20:33:45.308300,2025-11-17T20:33:45.308306
600e893e-c4f2-476d-ba01-39c458e2b9d6,dc1aa6c7-7ecf-4639-b748-71fd2c96f958,Excellence,Create excellence across the organization,Individual,2,65.1,60,2025-07-11T20:33:45.308315,2025-11-17T20:33:45.308316
be8b10a8-b430-419a-b464-d4a84aacc0f6,dc1aa6c7-7ecf-4639-b748-71fd2c96f958,Respect,Embrace respect across the organization,Organizational,3,76.2,453,2025-08-12T20:33:45.308324,2025-11-17T20:33:45.308326
